国家站点,ASIN,评论ID,评论标题,属性,评论内容,VP标识,星级,作者,评论时间
US,B07594HZ6Y,R15ZA6W8BK76AY,Great speaker especially for the price,Color:Black,"I've had it for a couple years and it still has a great battery life! I haven't used it in water yet honestly. It sounds great, pretty loud but not super loud. I love it! I highly recommend!",是,5,TieDieTrash,2022-10-23
US,B07594HZ6Y,R3D7ZWWJLGUBHC,"Excellent bass, decent battery life, no complaints",Color:Black,"I've had this speaker for quite a while and can confidently say it's comparable in quality to a name brand like JBL. It has really good bass for the size, honestly just a shockingly good sound for how small it is. Being able to use it in the shower is nice too - I wouldn't submerge it but it's taken an accidental splash or two with no consequences. Really good speaker, honestly.",是,5,Garrett,2022-10-18
US,B078TH3PHL,R1ZP5BZ4JX7MO4,Pretty good bang for the buck,Color:Blue,"I had hoped it would have a little better volume given the rave reviews. But truthfully, for the price, it's pretty good and the sound quality is there.",是,4,Maia w,2022-10-18
US,B07594HZ6Y,R20BZWF72FVKD,"Small size, big sound",Color:Black,"I needed to replace my Tribit MAXSound but wanted something less expensive to use in my bathroom and kitchen. This Tribit XSound Go is absolutely perfect. It's smaller and lighter than the Tribit MAXSound but I feel the size (and price) doesn't sacrifice the quality. In other words, I feel it's just as good as the more expensive Tribit MAXSound for indoor and patio use. I am more than happy with the purchase.
<br>
<br>I also have the Tribit StormBoxPro for the backyard and am equally happy with that Bluetooth speaker for outdoor use.",是,5,mah,2022-10-17
US,B07594HZ6Y,R254SKA1BIHB8E,Good sound and price,Color:Black,Little trouble getting it synced. Finally got it and am happy with it. Portable and seems to be well built.,是,5,Dusty Rhodes,2022-10-16
US,B07594HZ6Y,R1DUWD619L0IYI,Great Speaker,Color:Black,"Sounds extremely good for the price i won one out of an arcade machine about two and a half years ago and i’ve been using it ever since and haven’t ran into any problems but now it will only charge to about 40% and then the light will turn red not entirely sure what that means but if i plug it in again it will do the same thing after about 10 minuets of charging however it still works great and since the battery last so long 40% is enough to get me through like a week and a half of listening time and i have not been easy on this speaker about 90% of the time it’s at full volume i’ve submerged it multiple times and even had it tossed around here and there from being in my bag but after almost 2 and a half years of use there’s not one thing i can complain about (other than the charging issue) but i would highly recommend this speaker and i’m thinking about buying me one or two of the new ones since they can be linked together and i know it’s already a good speaker so that will be a good test to see if i still feel the same way about there newer one
<br>
<br>and for those wondering about the bass for the size and price this is the best speaker i’ve been able to find and it will out perform a lot of the speakers you can find for under 100$ including quite a few jbl’s even linked together which really surprised me considering it’s just under 40$",否,5,Kayleb,2022-10-16
US,B07594HZ6Y,R2FJZJZ0J4CYEZ,The sound quality is something Tribit X sound can be extremely proud of.,Color:Black,"When I review a product in most cases I feel you get what you pay for but not in this case. The value and quality built in this product is way beyond the price and joy of using this product. Competitors take note.
<br>Quality seeker is very happy for now.",是,4,Quality Seeker,2022-10-16
US,B07594HZ6Y,R305O5OFCYGB98,great out of the box,Color:Black,good deal,是,5,John Chamberlin,2022-10-15
US,B07594HZ6Y,R1TWU70HGMG9LT,Better than anticipated...,Color:Black,Love it,是,5,Justin hixon,2022-10-15
US,B07594HZ6Y,R1YP4JA0VEQUM2,Great little sturdy speaker with outstanding sound,Color:Black,"This speaker has been around for awhile but must have had some updates since it comes with a usb c. I purchased along with the tribit maxsound plus in Oct 2022. I purchased as a travel speaker while doing locums work as a physician. I typically listen to audiobooks and jazz music. It has great clear, crisp sounding audio and surprisingly full sound. It doesn't seem to need a case so can easily be thrown in my carrying case. Simple, easy controls, lasts 24 hours! I compared with the max sound plus. Although sound is not as full, the clarity is as good, and, although the max sound plus is small, this is significantly smaller. I liked that the max sound plus had an audiobook feature, but found the sound not as clear as either its own unenhanced mode or the xsound go's basic sound. The unenhanced sound on the max sound plus, however, did sound a little more full but clarity of sound in both was outstanding and the fullness of sound in the x sound go was more surprising given its diminutive size. Very happy with both purchases, and both could easily fit in a carrying case for travel and easily fit on a nightstand at hotels for great private listening of music and audiobooks",是,5,Gary Miller,2022-10-15
US,B078TH3PHL,R2M3QWMNR7JWG8,Poor Bluetooth reception,Color:Blue,"I have a JBL clip3 that works great but I wanted a Bluetooth speaker that I could set down on a flat surface and not have to clip it.
<br>This tribit could only pick up the Bluetooth for about 10 feet, anything past that and it was intermittent which is very annoying.",是,2,George B.,2022-10-15
US,B07594HZ6Y,R3CQWY1CRCNMD1,Great value,Color:Black,Sounds definitely much better than I would have expected and incredible for the size!,是,5,Chris Lee,2022-10-14
US,B07594HZ6Y,R2T2RJ0WCG3L2Y,Bluetooth range did not allow me to leave the room without cutting out!,Color:Black,Sound quality was good. Bluetooth connectivity was easy. Bluetooth range was poor. I tried multiple tests of a 25ft open area and 5-15ft through walls and it would cut out and struggle to keep playing in both situations.,是,1,Nik,2022-10-13
US,B07594HZ6Y,R2TK5M9LGWO3Y1,What a great value for a great sounding little speaker.,Color:Black,"It has been 4 years since I bought my Tribit speaker. Right after I got it, it developed a rattle and Tribit sent a new one, no questions asked. Since then, I have used it a lot especially on a hot sandy beach. It sounded great when I got it and still sounds great four years later. I have really enjoyed it.",是,5,David Hottman,2022-10-11
US,B07594HZ6Y,R3BHKSM4BM9WWJ,Nice speaker,Color:Black,"This was highly recommended on Wirecutter. It’s a great little speaker, probably the best at this price point. I use it for podcasts.",是,5,Rose,2022-10-11
US,B07594HZ6Y,R3KW1XQ7CU9W0I,"Sound is fine, but battery will not hold a charge",Color:Black,"The Tribit model TS-BTS20 has a design flaw in the battery charging hardware. This is noted by other purchasers. I purchased the TS-BTS20 one year ago and initially thought it was a good bluetooth portable speaker because the sound was actually really good (for the price). But after a month or two, the rechargeable battery started failing. ""Battery Low!"" announced the Tribit, repeatedly. There is a factory reset achieved by pressing volume + and - simultaneously. That bought me another month or two, but now it is just a paperweight with a blinking blue power light that will not hold any charge. Trash.",是,1,One Person,2022-10-11
US,B07594HZ6Y,R1XEF0A0HS3XPW,Great-love that it pairs with another speaker.,Color:Black,great,是,5,Dean,2022-10-10
US,B07594HZ6Y,RYQEACKKSEGGQ,Sound quality is decent,Color:Black,"Though not bad, it is definitely not as good as my anker soundcore boost which I purchased a few years ago for less than $30, but that was a different time. Battery life excellent. Sound quality is where it doesn’t keep up with the anker. It is decent for the price and Bluetooth connects great.",是,4,George Meza,2022-10-10
US,B078TH3PHL,R1SQ1O2XBMKCLC,Great device with faulty power/data port. Two failed in a row.,Color:Blue,"If your eyesight is poor or you aren't perfectly careful with plugging in the power cord, tiny wires inside the port will get bent and prevent the device charging.
<br>
<br>My mother in law loves this thing, but she doesn't see well, and she sometimes tries to plug in the Micro-USB cord to this USB-c port. This is the only one of her many devices that has failed because of this. We liked it so much we bought a second, which failed with the same symptoms.
<br>
<br>Great device if you never plug it clumsily or try charging with Micro USB.",是,2,Scott Squire,2022-10-10
US,B07594HZ6Y,R240TU5Y2EMJVA,Great product!,Color:Black,Everything about this product is great! Awesome sound quality and max volume. Bluetooth is easy to connect and battery life is fantastic!,是,5,Andrew Scheve,2022-10-09
US,B07594HZ6Y,R24PKHOMBKZ6OO,It's worth the money. Great bass for size.,Color:Black,"Music from my phone.
<br>It connects really fast
<br>Bass is impressive",是,5,robert,2022-10-09
US,B07594HZ6Y,R1DQNVOFDCIJYX,Just arrived today,Color:Black,"It's a good thing this is easy to figure out how to use this. Here's what I find to be wrong: The instruction book is tiny and the print is unreadable. The cover over where you plug the power cord in is hard to remove for me with Arthritis in my hands. You need long fingernail or something else. Little thing for the younger crowd but not for me.
<br>Here's what great. More then once my sons have said ""your technologically challenged"" This was so easy to hook up to the Bluetooth. Turned it on turned BT on and hooked up right away. It's compact with good sound and doesn't take up any room on my nightstand. I add more after I use it awhile.",是,5,Kindle Customer,2022-10-09
US,B07594HZ6Y,R1FZXW1ZU301FR,Stopped Charging,Color:Black,"Purchased in April, 2022. Great sound but unfortunately it stopped working October 5th, 2022.",是,2,Renae gonzalez,2022-10-09
US,B07594HZ6Y,R7TCLIC1YKT6T,Great value for your money. Quality item.,Color:Black,I am a cardio drumming instructor and perfect for my classes. I especially like the volume control and clarity of my music from my iPhone,是,5,StJohnsCarey,2022-10-08
US,B07594HZ6Y,R1RXTKSH4RU0W1,Bose killer!,Color:Black,Excellent sound! Amazing stereo when 2 are paired together!,是,5,Wayne R. Turner,2022-10-08
US,B07594HZ6Y,R21KHNCCP43Q1V,It works,Color:Black,I like the sound it puts out.,是,5,Frank,2022-10-08
US,B07594HZ6Y,R324V2AJWQQ2DQ,Good sounding,Color:Black,"Just got it yesterday so can't comment on battery life but the sound is amazing, even has base. I was using a Anker speaker before but this is so much better sounding.",是,5,tepeee,2022-10-07
US,B07594HZ6Y,R3LLBIMCHFS5ZR,Good product,Color:Black,"It is a great speaker. But when you are not watching something, I just notice that you have a little sound off something scratching.",是,4,Dominique Morel,2022-10-07
US,B07594HZ6Y,RTF3G6JXORPDC,My new car speaker!,Color:Black,"My car sound system no longer works, so I was in the market for a small Portable Bluetooth speaker to access my downloaded music from my phone. I was really surprised of the sound quality and the amount of bass. The speaker is well built and feels durable. You can stick it upright in your cup holder or just lay it down in the seat. I would recommend and would purchase again.",是,5,Phil,2022-10-06
US,B07594HZ6Y,R1RTYWGY2CAQJO,Good value for the money and easy to use.,Color:Black,Poops into action every time I have a program requiring sound.,是,5,Amazon Customer,2022-10-06
US,B07594HZ6Y,R2ER1WX2GJ7MBK,Love this little speaker!,Color:Black,"I purchased this speaker to play music in my children's Sunday School class. It paired easily with my Samsung galaxy S10 and it is loud enough to hear over the kids as they sing. Plus it is small, so it fits in my supply bag.",是,5,Colleen L. Edmonson,2022-10-06
US,B07594HZ6Y,R1T3950TWI57SZ,"Battery dies quickly, preventing the speaker from working, even if plugged in to power source.",Color:Black,"Really disappointed that when the battery dies, which it did within a year of purchase and after using very little (maybe 12 times total), the speaker just keeps announcing that the battery is low, making it unusable, even if the speaker is plugged into a power source. I wish I'd purchased a speaker with a replaceable battery or even a speaker with no battery. At least then I'd be able to use it. As it is, I wasted my money.",是,1,daftwankie,2022-10-05
US,B07594HZ6Y,R1E83ZWNQ2TLT8,"Have speaker, will travel: Great little speaker for the price",Color:Black,"I’ve got an old GoGroove SonaWave speaker purchased in 2012 which has served me well through the years and still works. It’s not a Bluetooth, though, and I couldn’t use it with my new phone. I also needed more volume in certain settings. After borrowing friends’ Bose SoundLink mini-speakers for use in VBS music, I decided to invest in a mini-speaker of my own, looking for a less expensive alternative to Bose. After comparing specs and experiences, I settled on this Tribit XSound Go.
<br>
<br>This speaker has been taken to the pool, beach, accompanied me on various car and plane trips, served in VBS music, blasts tracks when I’m working out at home – and it delivers. I switch back and forth easily from my iPhone to MacBook with Bluetooth connectivity. I’ve never had to re-pair after the initial setting, and all I have to do is disconnect from one device and reconnect with the other. Yet I can still use the aux-jack with my old non-Bluetooth laptop which I still use for music editing.
<br>
<br>I’m very much pleased with the volume and the sound quality. In leading VBS music in a choir room over the years, I found no significant difference between the previously borrowed Bose mini-speakers and the Tribit XSound Go. Neither are going to shake the walls in a larger room. In a smaller room like the spare bedroom where I do my workouts, the sound fills the room and I don’t need full volume to do it. The Housemate Husband is often closing the door so he can watch TV down the hall in peace. The bass notes come through fine, and I like a good bass when I’m working out. Again, it’s not going to shake the walls, but it’s more than adequate at less than full volume and covers up my enthusiastic whoops and hollers.
<br>
<br>Range for connectivity is good as well, discovered accidentally when trying to play something from my phone or laptop in the kitchen and hearing the sound emanate from the workout room. That’s a distance of 37 feet plus going around a corner another 6-8 feet.
<br>
<br>Some folks have faulted the speaker that there’s no forward-back button on the controls. Check the instructions: pressing play twice skips a track, pressing it three times repeats…. It works! As it is, I’m more likely to use the phone or laptop controls to skip or repeat.
<br>
<br>Time between charges is more than adequate. I’ve never really kept track of how long a charge lasts, but in taking the speaker to the pool several days a week and using it 2-3 hours at a time I may need to charge it once a week. The light by the power button will start flashing red slowly when it’s getting close to needing a recharge (those instructions again!); by the time the speaker tells you “Battery low” and the red light is flashing faster, there’s not much of a charge left and it’ll shut off within a few minutes.
<br>
<br>Overall, no drawbacks, only positives in over 9 months of regular use, and I can recommend this speaker for home and travel.",是,5,altokat,2022-10-04
US,B07594HZ6Y,RTHDJ20H9ZXAK,Bluetooth !,Color:Black,Very good for the $.,是,5,Wayne Patrick,2022-10-04
US,B07594HZ6Y,R290WUOCMSX79,"Doesn't charge without giving ""Battery Low""",Color:Black,"The sound and connectivity of this speaker isn't great, but on top of that, it didn't charge while sitting plugged in while left in the office over the weekend. It wouldn't turn on Monday morning, I moved the plug to another source and now it will not stop giving a ""Battery Low"" notification where it says the works ""Battery Low"" on repeat constantly. I can't leave it plugged in because it just keeps repeating that notification, so I can't charge. This is a piece of junk, DO NOT BUY.",是,1,Chris G.,2022-10-03
US,B07594HZ6Y,R32GUQDGJFBX2L,Really good little speaker,Color:Black,"Needed a little speaker to take on holiday. Blown away by sound quality for its size, plus its reliability and easy connectivity via Bluetooth. Excellent quality for the price - it has now replaced my expensive and far less reliable BOSE speaker (which seems to hate Bluetooth) downstairs in my basement gym. Recommended.",是,5,Nick,2022-10-02
US,B07594HZ6Y,RYPAU10DLOM4P,Great quality for a small speaker.,Color:Black,"For a small speaker, it has great quality. I use it at home and it sounds loud and clear!
<br> I used it once in my car when my car stereo temporarily stopped working and it sounded great in my car. Not as loud as the car speakers of course, but louder and better than just listening to my phone’s speaker.",是,5,Carlo Solorzano,2022-10-02
US,B07594HZ6Y,R1O7TPECXNGC0Y,Great value,Color:Black,No issues with blue tooth across multiple android devices. Battery charged relatively quick and lasted as advertised. Didn't need to turn up the volume much to hear even over crashing waves at the beach. Used an equalizer app to greatly improve the basic flat sound. Great value for the price.,是,5,Since 1960,2022-10-01
US,B07594HZ6Y,R1W9VT37PMAPXY,Mighty sound in a small package,Color:Black,"I really don't like the speakers on my monitor so I wanted to get a small Bluetooth speaker and this fit the bill perfectly. I was really surprised how loud this thing gets for its size. I don't turn the volume up much past 5 bars on my computer, out of a possible 15 bars, because it gets just super loud. Everything sounds great on it, music or videos. I can't speak to the battery and how long it lasts because I haven't had it for more than 24 hours.
<br>
<br>I would definitely buy this again.",是,5,Troy A. Sullivan,2022-09-30
US,B07594HZ6Y,R3RNHXV98QRPO5,No longer holds a charge,Color:Black,"It was a great speaker for two years, but will no longer hold a charge. So maybe a 2 year shelf life.",是,2,Brandy,2022-09-30
US,B07594HZ6Y,R1CS1HQK5D8LOV,Good lil speaker,Color:Black,Better sound than I’d expected. Especially for the price. Has more bass than others. Pair with both eyes closed. Very pleased.,是,5,DrVonHeils,2022-09-29
US,B078TH3PHL,RK9R19AF1UUA4,This thing pumps,Color:Blue,"This thing is amazing. I mean, listen, it's not a surround sound BOSE or SONOS but for a small Bluetooth speaker this thing sounds amazing. I was really surprised it actually has some bass to it and exellent highs. My wife quickly claimed the one I bought as her own and uses it in her office and shower and carries it around when she's doing laundry so Im going to have to get another for myself. Im fine with that. Buy this.",是,5,Dan,2022-09-29
US,B07594HZ6Y,R24GSC73UBE104,Booming on a Budget,Color:Black,"This thing packs BASS… I’m talking that leave it on a table and watch it rattle off (if it didn’t have a solution for that) bass. For the price, can’t be beat! Was looking for something cheap, sounds decent, and Bluetooth enabled and this checked all the boxes. Was also cheaper than some competitors at the time, so took the chance and it paid off.",是,4,AlexM,2022-09-29
US,B07594HZ6Y,R2CX5IGRIT9PTS,3.5mm plug will defeat auto off,Color:Black,Purchased to play movies while traveling with a mini projector. Bought an older projector on the cheap that has weak sound and a three second blue tooth delay. Wired is the only way for me to go. Thought it would turn off with no signal but that is not the case when the 3.5mm jack is used. Searched and found many want to turn off this function. Just slide a 3.5mm plug into the input - the bluetooth still works and mine never turned off until the battery died. Besides all that it is an awesome speaker for the price! I also tested a similarly priced 20w speaker with brick in its name that was not to my liking and for some reason not as loud… the disco lights should have been my first clue.,是,5,B. Gunderson,2022-09-27
US,B07594HZ6Y,R186UZUSYKX8KG,Very low,Color:Black,Sound isn’t that great volume doesn’t get loud,是,2,stacey,2022-09-27
US,B07594HZ6Y,R1M9IN0E3JPADG,Battery died,Color:Black,"This unit was almost new and battery stopped charging. I used the unit seasonaly. I did not leave plugged in to charger continuesly and it stopped accepting charging. Contacted Tribit and they said because it was beyond 18 months since purchase tough luck.
<br> Buy another product!!!",是,1,Jeff N.,2022-09-27
US,B07594HZ6Y,R21QV016WD4UY3,Awesome product 👌,Color:Black,Bought this for my husband and he loves it. The sound quality is great and rhe materials used really seem durable. No issues with Bluetooth connectivity and the battery life is great. Powerful results from in relation to the size. Small but powerful.,是,5,Desaray,2022-09-26
US,B07594HZ6Y,R3QZEW24SKTD35,Excellent speaker,Color:Black,"I liked this speaker so much the first time around for in the kitchen, that I bought a 2nd one to keep in the garage. Attractive design and full sound make this a solid purchase. Tempted to buy a 3rd because, as of this writing, they are on sale. :-) Can't go wrong with this speaker.",是,5,Me,2022-09-26
US,B07594HZ6Y,R18EBBUFGDVAIQ,Hands down the best inexpensive speaker,Color:Black,"This one is it!!! Great bass, long lasting battery i would buy this for everyone I know",是,5,Robert R,2022-09-25
US,B07594HZ6Y,R22PI6GNB5DY0R,Impressive portable speaker,Color:Black,"I purchased this for my elderly car.. The original system has long died and I wanted something to put more sound out of my phone.
<br>This has turned out to be a nice speaker, 6-8 inches long. Overall it has a nice sound and the 16 watts give me a way to fight back with the city traffic. My husband thinks the bass is a little much, sometimes sounding over amped but I don't mind it at all. Whether in the yard or on the porch it has made life more enjoyable. There are some that may sound better but I am not picky. I just want sound.",是,5,MB,2022-09-25
US,B07594HZ6Y,R1XY0FBW39GD9N,Excellent quality,Color:Black,Plays for 20 hours..,是,5,Amazon Customer,2022-09-25
US,B07594HZ6Y,R3OZXTHF7POB1R,Impressive sound from your palm.,Color:Black,"Sounds quite good, especially when eq'ed. Reproduces low notes well for a small speaker. Distorts when loud and requires eq to be negative in the bass, but really shines at reasonable volumes.",是,4,Sheryl,2022-09-25
US,B07594HZ6Y,R20VGR5O184GDN,Not as advertised.... no bass,Color:Black,The sound was average at best &amp; there was absolutely no bass on this speaker,否,1,Mo,2022-09-25
US,B07594HZ6Y,R30BHZYXXPE61R,Sounds better than Sonos & can take it to go!,Color:Black,"My husband (who has Sonos in his home office) uses my Tribit. Sonos has to stay turned on which is an electricty waste. Had problem changing connection from lap top to cell phone, but now I know how so it's OK. Would by it again.",是,5,M,2022-09-24
US,B07594HZ6Y,R1KUUWJ0YGP59F,Impressed with Sound Quality,Color:Black,Small unit with great sound for low price. Its what I can replace my old cheap JBL portable around the house. Will test outside too. May end up buying another to get stereo sound in study.,是,5,Paul Kiczek,2022-09-24
US,B07594HZ6Y,R1NBRE8HCQ4RFL,I’ll try something else,Color:Black,"Received speaker, sat in the living room and opened it, connected speaker to Bluetooth, found song, hit play, turned volume up on phone and speaker(my cell phone is louder than this), went into bathroom could barely hear it, listen to half a song, TRIBIT disconnected, connected back to Bluetooth, played again for about 2 mins then disconnected again. Absolute must that I find another speaker that is clearer and has a better all around surround sound. Good for a child for their bedroom.",是,2,Danni Ho,2022-09-24
US,B07594HZ6Y,R33RAT6151QQPF,Stops working,Color:Black,Bought this about 3 months ago. Stopped working because it wouldn’t hold a charge. Waste of money. Read more reviews of same thing happening to others.,是,1,Michael Marcelain,2022-09-24
US,B07594HZ6Y,R39U75NXHGDKIQ,Excellent product for the price,Color:Black,Excellent product for that price,是,5,Nanci,2022-09-23
US,B07594HZ6Y,R9OSFG5MD0CNC,Very Happy,Color:Black,Sound and quality are fantastic,是,5,D.Dantzler,2022-09-23
US,B07594HZ6Y,R1E26CG61EX8HM,Great sound for the price,Color:Black,"I got this to replace an older amazon basics speaker that stopped holding a charge. I did my research and read reviews. I am not disappointed. This is a low cost, high quality speaker. The sould is full and rich. I primarily use it with my laptop when I am streaming shows. Two minor complaints. (1) If you pause the show and step away for a few minutes, it is quick to time out and turn off, and (2) when I turn it on it sometimes takes 15 to 30 seconds to connect with this weird transition where there is no sound from the computer or the tribit.",是,5,PRC,2022-09-23
US,B07594HZ6Y,R2Z9HUL2PZ56MP,Stopped working after 5 weeks,Color:Black,"The Tribit X Sound Go was a great little speaker for my office -- for 5 weeks. I've tried all the resetting, charging and reconnecting bluetooth directions per the support page and the audio still won't work. It has never been outside and hasn't been dropped or otherwise abused. The price was good but I'd expect it to last at least a year. Color me disappointed.",是,1,plo,2022-09-23
US,B07594HZ6Y,RCTAWCHU0N0AG,Great Speaker for the Price!,Color:Black,"My wife and I travel a lot, so this speaker is perfect for adding tunes on our journeys. It's light weight, durable, and sounds great! The only thing I would suggest is a carrying case for added protection. Otherwise, it's really nice.",是,5,Michael S.,2022-09-22
US,B07594HZ6Y,R3IY8ISD2R5QZO,A must have for fun both indoors and outdoors.,Color:Black,"Great sounds, and the case is ergonomically handy. Battery lifetime is a plus size for this speaker.
<br>Thank you.
<br>Very Respectfully,
<br>Robert P.",是,5,Robert P.,2022-09-21
US,B07594HZ6Y,RDTELCARYQ0WL,"Arrived this afternoon, feels very good",Color:Black,"Out of the box, it is mall but has weight in the hand, feels solid.
<br>Bluetooth pairing is easy with my phone.
<br>The sound from it is solid and packed with punch - not comparing with more power bass heavy speakers - noticeably more powerful than the Xsound Surf, which is just 4 Watts less.
<br>Background noise is very low, without noticeable hissing and statics in general, which is very good for listening in a quiet environment.
<br>It has a 3.5mm Aux input port, so I can connect it with my computer which does not connect well with newer bluetooth speakers.",是,5,Steve N.,2022-09-21
US,B07594HZ6Y,R5OHU66AU125L,"Amazing speaker, esp for the price",Color:Black,"I've only had this for a few days bit so far so great. Great sound, easy to use, love the little carry strap (who knew?), seems to have a very good battery life. Plus love that it's the same UC charger as my phone.",是,5,Kathy,2022-09-20
US,B07594HZ6Y,R3HQ9MZDX2FKH5,Pretty good for a cheap little speaker,Color:Black,"These aren't bad at all for the price. Kind of expected them to be garbage but they play pretty well. Very little bass though as expected, but still, not bad.",是,4,Pierce,2022-09-19
US,B07594HZ6Y,RCQGP9GZ7HNX0,I made a good choice,Color:Black,"I ordered this Tribit speaker about 5 mos ago. I really like it. I use it mostly for listening to an audio book; but it has a nice tone, so i think it would also be good for listening to music. It's really easy to use, connects right away each time I turn it on, and the battery lasts quite a while before telling me it needs another charge. I find it can be pretty much a crap shoot as to what you're really going to get with these non-standard brands, but I've really liked this Tribit speaker and would try another Tribit item is it came up as an option for something else I was looking to buy.",是,5,Amazon Customer,2022-09-18
US,B07594HZ6Y,R36CM6SNCE0DC2,Sound Quality,Color:Black,"When I tell you my jaw DROPPED of shooketh to the third power… the sound is so CLEAR I’m playing songs I listen to daily and know the lyrics and I’m hearing more detail I may have hear Jesus himself in the background. If you have communication issues in your relationship just do audio messages and play them over this speaker you may even hear their thoughts through it. The bass… this thing is about the size of my iPhone pro max and and the bass is so powerful you can probably put if your to your co-heehee you just might get off in a few minutes I don’t know I haven’t tried it yet. I was watching TikTok and this speaker is so clear the mom in the video was sternly telling her kids to clean their rooms and I went to clean mine aight then I went out in the hall and my neighbors were vacuuming the walls listening in which is weird because I live alone... If you need to break up with your girlfriend give this to her the clarity and bass she’ll get a 2 in 1 Speaker and sessy time toy.
<br>
<br>Anyway, 5 stars buy it. Works well.",否,5,Tristan,2022-09-18
US,B07594HZ6Y,R712JNZ8PPUO,Powerful for its size!,Color:Black,I used this with my outdoor projector and found it works really well!!,是,5,Ania Wyp,2022-09-17
US,B07594HZ6Y,R19YV97FMRNYJB,Great sound,Color:Black,It’s small great sound And has a good range to pick up Music maybe 20’ away,是,5,treasure51,2022-09-17
US,B07594HZ6Y,R1R0ODH5VPAZRX,Excellent sound,Color:Black,I use it everyday wherever I want to take my favorite music to listen too,是,5,Michaelwa67,2022-09-16
US,B07594HZ6Y,R2EM13VI5SAH5S,Small but Mighty,Color:Black,"Powerful, affordable, diminutive portable speakers... Surprisingly pleasing sound quality... Do yourself a favor.... GRAB ONE OR TWO 😁👍👍👍",是,5,foster anderson,2022-09-16
US,B07594HZ6Y,R2YIHI1ON6BM0A,"Speaker will not charge after 2 months of purchased with very minimal use, 1 or 2 times a week.",Color:Black,"I can not charge the speaker any more, I didn't use it a lot.
<br>I tried contacting the seller on their website but they wont reply or response to my emails!!",是,1,Tare,2022-09-16
US,B07594HZ6Y,R3RGCL2NK2PW6I,Nice,Color:Black,Works as expected — Great Value !!,是,5,Glen Gabel,2022-09-15
US,B07594HZ6Y,RIJAEMDLFE3NJ,Good,Color:Black,So far is good for the price.,是,4,Michel Figueroa,2022-09-15
US,B07594HZ6Y,R1F97LZEB63FKE,Great sound! Good bass . My goto speaker.,Color:Black,Great sound for a small speaker! Good bass.,是,4,Chris Finley,2022-09-14
US,B078TH3PHL,R3SRA12N0PMZG8,best ever,Color:Blue,noice super bass,是,5,B,2022-09-13
US,B07594HZ6Y,R17O1XG8AN05BG,The truth about the speaker,Color:Black,This product is not supported by the Tribit app. I am unable to use the Bluetooth speaker. I contacted Tribit and all they did was list devices the app supports. Do not buy this speaker.,是,1,Anonymouse,2022-09-13
US,B07594HZ6Y,R1W1OXPOONS9VL,It is NOT waterproof at all. Not even a little bit. Don't waste your money.,Color:Black,It shows a picture of it immersed in water. Mine got damp in a waterproof bag from my water bottle sweat and quit. Lies... Not water proof at all.,是,3,ChristWithaYoung,2022-09-12
US,B07594HZ6Y,R39YOF19CO40XI,WOW!!!,Color:Black,WOW! Just WOW!!! Absolutely AMAZING “clear” sound quality out of this little speaker! Incredibly happy with this purchase! :),是,5,Karen Seremak,2022-09-11
US,B07594HZ6Y,RRW9W9GI8SIPO,always had problems charging,Color:Black,always had problems charging battery does not stay charged long now it completly quit charging,是,1,scott watkins,2022-09-11
US,B07594HZ6Y,R1QRZFA59R044D,"Works for awhile, then dies",Color:Black,"Got it in May of this year, worked fine for a month or so, died. Emailed company, they sent a replacement within a week, worked for awhile, died. I give up.",是,1,Keith Ford,2022-09-10
US,B07594HZ6Y,R3EPNQX9QTLDT1,Great buy,Color:Black,Had for over a year still works great! Sound is so good,是,5,Nesha Chanel,2022-09-09
US,B07594HZ6Y,RZ47AV5G5ZFUC,Excellent product,Color:Black,Good sounds,是,4,Roger kuzniar,2022-09-09
US,B07594HZ6Y,R2S2IVC1A7RUWW,Fails Right After Return Window,Color:Black,"It was purchased July 29, 2022 but quit working September 6, 2022. I take care of my purchases so this is a manufacturer's defect shielded by Amazon's short return window. It makes me think of purchasing from Walmart. At least Walmart has a 90 day window.",是,1,Ann Albrecht,2022-09-09
US,B07594HZ6Y,R33RX8RAV3ERZ6,Great speaker!,Color:Black,I love the battery life. Lasts all day long on full blast! Still sounds great after 3 months of use.,是,5,Robert Barela,2022-09-08
US,B07594HZ6Y,RO5S5KZZW16I1,Perfect speaker!,Color:Black,Perfect size &amp; great sound!,是,5,Bridget,2022-09-07
US,B07594HZ6Y,R1Y450D4QRP3FK,What a surprise,Color:Black,"for this price, I didn't expect such a nice sound from a small Bluetooth speaker.",是,5,Denes Kalnoky,2022-09-07
US,B07594HZ6Y,R20HVZ9LZ02RMO,Speaker,Color:Black,Speaker is great!,是,5,Kindle Customer,2022-09-07
US,B07594HZ6Y,R21VF7T0VE0KZ1,Big sound small boxThe button have shapes on them help in unlit you can feel the right buttons,Color:Black,"If I had one knock I wish it was just a tad bigger
<br>Heavier",是,5,Amazon Customer,2022-09-07
US,B07594HZ6Y,R1UZPRVGQFYC8X,By far the best sounding portable speaker in this size / class I ever used.,Color:Black,"This little speaker sounds much bigger than it is. It has excellent clarity and very good bass response (the bass is tight and not boomy, yet there is a lot of it). It just sounds right. The construction is super solid, Bluetooth connects flawlessly. I tested many speakers of a similar size and this one is by far the best one.",是,5,Matt,2022-09-07
US,B07594HZ6Y,RELLJJMYTV8HW,Awesome Sound!!,Color:Black,Sounds great!!,是,5,Clay B.,2022-09-06
