"author","authorIsChannelOwner","channelId","channelName","channelUrl","channelUsername","cid","comment","comments","commentsCount","commentsTurnedOff","date","descriptionLinks/0/text","descriptionLinks/0/url","descriptionLinks/1/text","descriptionLinks/1/url","descriptionLinks/2/text","descriptionLinks/2/url","descriptionLinks/3/text","descriptionLinks/3/url","duration","hasCreatorHeart","hashtags/0","hashtags/1","hashtags/2","id","input","isMonetized","likes","location","numberOfSubscribers","pageUrl","publishedTimeText","replyCount","replyToCid","subtitles","text","thumbnailUrl","title","type","url","videoId","viewCount","voteCount"
"@robinkesterlives","false",,,,,"UgwYKy7Sv9JQoigNS894AaABAg.ACCJikmFU3tACCPwP3e6_R"," @StusReviewsUK  They have big feet?",,"23",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=b0MCqAWkhnY","3 months ago","0","UgwYKy7Sv9JQoigNS894AaABAg",,,,"Tribit Stormbox Blast 2 - My New Favourite Boombox?","reply",,"b0MCqAWkhnY",,"4"
"@StusReviewsUK","true",,,,,"UgwYKy7Sv9JQoigNS894AaABAg.ACCJikmFU3tACCQCVcXR4D","😂👌",,"23",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=b0MCqAWkhnY","3 months ago","0","UgwYKy7Sv9JQoigNS894AaABAg",,,,"Tribit Stormbox Blast 2 - My New Favourite Boombox?","reply",,"b0MCqAWkhnY",,"1"
"@Speakershocker","true",,,,,"UgzARMhZdxWemlbZVxp4AaABAg.AC4cKeves1EAC4f_weLYTD","Wenn man die schon hat, macht das auch kein Sinn, sich noch andrer zu holen. Danke dir fürs reinschauen ✌🏻 😊",,"170",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","0","UgzARMhZdxWemlbZVxp4AaABAg",,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","reply",,"svzDCq7dBCw",,"0"
"@Speakershocker","true",,,,,"UgzLX9-6JmfX7h1gTF14AaABAg.ABfnJIyOsQKABfz_td4Sj3","😂 Ja genau so",,"170",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","0","UgzLX9-6JmfX7h1gTF14AaABAg",,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","reply",,"svzDCq7dBCw",,"0"
"@StusReviewsUK","true",,,,,"UgyyXD2VjHIDZz3g6t94AaABAg.ACCYvSnsY86ACCkekSJ3TZ","This does have an edge. Its louder for starters, so if volume is what you want, then its this all the way! Add that to the additional functionality of the mic inputs on the back , its a clear feature winner too... But the caveat is that it is more expensive, so its very much horses for courses!",,"23",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=b0MCqAWkhnY","3 months ago","0","UgyyXD2VjHIDZz3g6t94AaABAg",,,,"Tribit Stormbox Blast 2 - My New Favourite Boombox?","reply",,"b0MCqAWkhnY",,"1"
"@DirtyLama","true",,,,,"UgwPy0KOYtgt59_U15d4AaABAg.ACEmrB-dPOOACFNPL8uBVI","a haut volume les hyper boom reste la meilleur car le son reste équilibré, le seul truc qui est mieux comparé à la hyperboom c’est les basse profonde et la puissance, sinon pour le rester la hyperboom reste la meilleur, je te recommande de la garder",,"76",,,,,,,,,,,,"false",,,,,,,,,,"https://youtu.be/WAvZGNzVjU8?si=WmUbLcgbZkXPupXz","3 months ago","0","UgwPy0KOYtgt59_U15d4AaABAg",,,,"TRIBIT StormBox Blast 2 The Speaker that Crushes the JBL Boombox 3 for Half the Price","reply",,"WAvZGNzVjU8",,"0"
"@DirtyLama","true",,,,,"UgwPy0KOYtgt59_U15d4AaABAg.ACEmrB-dPOOACFNlGg8ROG","Et comparé à la Boombox trois pour ma part, je préfère la Boombox trois à volume modéré, car elle a beaucoup plus de chaleur dans les basses alors que la hyper BOOM est assez plat, mais un volume maximal. La hyper Boom, en fait j’ai l’impression que la hyper boom exprime toutes ses capacités, à un volume élevé",,"76",,,,,,,,,,,,"false",,,,,,,,,,"https://youtu.be/WAvZGNzVjU8?si=WmUbLcgbZkXPupXz","3 months ago","0","UgwPy0KOYtgt59_U15d4AaABAg",,,,"TRIBIT StormBox Blast 2 The Speaker that Crushes the JBL Boombox 3 for Half the Price","reply",,"WAvZGNzVjU8",,"0"
"@blazkowilliam2171","false",,,,,"UgwPy0KOYtgt59_U15d4AaABAg.ACEmrB-dPOOACGZgG0E_xH","Merci mon glaude  🫡🤙🔥💯",,"76",,,,,,,,,,,,"false",,,,,,,,,,"https://youtu.be/WAvZGNzVjU8?si=WmUbLcgbZkXPupXz","3 months ago","0","UgwPy0KOYtgt59_U15d4AaABAg",,,,"TRIBIT StormBox Blast 2 The Speaker that Crushes the JBL Boombox 3 for Half the Price","reply",,"WAvZGNzVjU8",,"0"
"@Speakershocker","true",,,,,"Ugx0W_MiHekrAwq4sNR4AaABAg.ABfjPqjbrXqABfkiAVBviS","Danke fürs reinschauen. Ich finde ich wie gesagt auch nicht schlecht. Das Licht kann  man  zum Glück auch ausschalten. Liebe Grüße",,"170",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago (edited)","0","Ugx0W_MiHekrAwq4sNR4AaABAg",,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","reply",,"svzDCq7dBCw",,"1"
"@Speakershocker","true",,,,,"UgyqDOvv9BOCO5nopvd4AaABAg.ABgHX8BTp7BABpdfkRE-Z1","Ja ich bin vielleicht etwas krass an die Sache ran gegangen, aber den kann man ja wieder rein drehen, oder die Höhen etwas reduzieren wieder. Freut mich wenns dir trotzdem gefällt. Liebe Grüße 👍🏻",,"170",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","0","UgyqDOvv9BOCO5nopvd4AaABAg",,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","reply",,"svzDCq7dBCw",,"0"
"@Speakershocker","true",,,,,"UgwnsGUj4gAnuC0A_mt4AaABAg.ABhiPzhOnQdABhxR4izbrF","Dankeschön 😊 meinst du den aktuellen Boom 2 Plus von soundcore oder den alten? Den alten habe ich nämlich nie gehört, daher kann ich dazu leider nichts sagen, tut mir leid.",,"170",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","0","UgwnsGUj4gAnuC0A_mt4AaABAg",,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","reply",,"svzDCq7dBCw",,"1"
"@Nephilim741","false",,,,,"UgwnsGUj4gAnuC0A_mt4AaABAg.ABhiPzhOnQdABi4mW-2sJ0","​ @Speakershocker  Den Aktuellen ja. Ich habe zur Zeit die Motion Boom plus und bin eigentlich zufrieden aber wie es eben so ist muss es jetzt wieder etwas mehr sein😅",,"170",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","0","UgwnsGUj4gAnuC0A_mt4AaABAg",,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","reply",,"svzDCq7dBCw",,"0"
"@DirtyLama","true",,,,,"UgzsIq1E5Rz5fYL-c0V4AaABAg.ACFI30kwcBDACFMiS3DAOT","C’est con tu vas passer un hiver froid 😭😂",,"76",,,,,,,,,,,,"false",,,,,,,,,,"https://youtu.be/WAvZGNzVjU8?si=WmUbLcgbZkXPupXz","3 months ago","0","UgzsIq1E5Rz5fYL-c0V4AaABAg",,,,"TRIBIT StormBox Blast 2 The Speaker that Crushes the JBL Boombox 3 for Half the Price","reply",,"WAvZGNzVjU8",,"0"
"@StusReviewsUK","true",,,,,"UgwaZ3uG3b5Hg-21-6x4AaABAg.ACHAdwEQ4AaACK5mA2XmBy","Thanks!",,"23",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=b0MCqAWkhnY","3 months ago","0","UgwaZ3uG3b5Hg-21-6x4AaABAg",,,,"Tribit Stormbox Blast 2 - My New Favourite Boombox?","reply",,"b0MCqAWkhnY",,"1"
"@Myspeakerworld","false",,,,,"UgwG3cZgcTCy5uhDDZ54AaABAg","Ils sont semblable a fresh n rebel 1arb400",,"8",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/8X2vzg_I8J8","1 month ago","0",,,,,"Enceinte Bluetooth pas cher Tribit Stormbox Mini Collaboration commerciale","comment",,"8X2vzg_I8J8",,"0"
"@Mam_of_five","false",,,,,"UgwHrFXb_PtlEtRitCF4AaABAg","Bpnjour où l'acheter stp",,"8",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/8X2vzg_I8J8","5 months ago","1",,,,,"Enceinte Bluetooth pas cher Tribit Stormbox Mini Collaboration commerciale","comment",,"8X2vzg_I8J8",,"1"
"@SuperChaussette1337","false",,,,,"UgzyllBXk2KnEgmoaF54AaABAg","Vélo de tom. Tu dis pas fils à pub...",,"8",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/8X2vzg_I8J8","6 months ago","1",,,,,"Enceinte Bluetooth pas cher Tribit Stormbox Mini Collaboration commerciale","comment",,"8X2vzg_I8J8",,"1"
"@amsouin","false",,,,,"UgxgDCYIxdpRmJyOA8h4AaABAg","Une expérience immersive... Jamais tu n'auras une bonne expérience audio avec une enceinte de ce style...",,"8",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/8X2vzg_I8J8","6 months ago","1",,,,,"Enceinte Bluetooth pas cher Tribit Stormbox Mini Collaboration commerciale","comment",,"8X2vzg_I8J8",,"0"
"@BrainDegeek","true",,,,,"UgwHrFXb_PtlEtRitCF4AaABAg.AACnz4eIIPEAADQjwz3mMG","tu as toutes les références et les liens sur mon site braindegeek.shop, n'oublie pas de t'abonner :)",,"8",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/8X2vzg_I8J8","4 months ago","0","UgwHrFXb_PtlEtRitCF4AaABAg",,,,"Enceinte Bluetooth pas cher Tribit Stormbox Mini Collaboration commerciale","reply",,"8X2vzg_I8J8",,"0"
"@TheReal_TOP-G","false",,,,,"UgwHrFXb_PtlEtRitCF4AaABAg.AACnz4eIIPEAEHqmBdaD9L","chez BlouTout",,"8",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/8X2vzg_I8J8","1 month ago","0","UgwHrFXb_PtlEtRitCF4AaABAg",,,,"Enceinte Bluetooth pas cher Tribit Stormbox Mini Collaboration commerciale","reply",,"8X2vzg_I8J8",,"1"
"@BrainDegeek","true",,,,,"UgzyllBXk2KnEgmoaF54AaABAg.A8FrdIXUM6HA8HAXO4AwEM","j'ai pas compris",,"8",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/8X2vzg_I8J8","6 months ago","0","UgzyllBXk2KnEgmoaF54AaABAg",,,,"Enceinte Bluetooth pas cher Tribit Stormbox Mini Collaboration commerciale","reply",,"8X2vzg_I8J8",,"0"
"@BrainDegeek","true",,,,,"UgxgDCYIxdpRmJyOA8h4AaABAg.A8GHz9iUXfVA8HAat7zFh5","On parle d'un produit à 22€ faut pas oublier, c'est immersif dans le sens ou le son est envoyé à 360 degres",,"8",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/8X2vzg_I8J8","6 months ago","0","UgxgDCYIxdpRmJyOA8h4AaABAg",,,,"Enceinte Bluetooth pas cher Tribit Stormbox Mini Collaboration commerciale","reply",,"8X2vzg_I8J8",,"0"
"@Speakershocker","true",,,,,"Ugyr71slOqE4GvY_W5B4AaABAg.AD7Urmhy7S5AD81I7rdg9d"," @train.pictures.videos  Grüß dich, nein hab ich noch nicht, anfrage von mir ist raus😊  Du suchst ne Partybox, was muss sie den können, vielleicht finden wir noch andere Modell? Liebe Grüße",,"170",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","2 months ago","0","Ugyr71slOqE4GvY_W5B4AaABAg",,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","reply",,"svzDCq7dBCw",,"0"
"@train.pictures.videos","false",,,,,"Ugyr71slOqE4GvY_W5B4AaABAg.AD7Urmhy7S5ADCTjGkjzro","@ Danke für die schnelle Antwort 😉 Ich suche eine box für die Terrasse und auch für die Gartenhütte.. also einen kleinen Allrounder.. sie sollte nicht diesen typischen Griff wie die Stormbox haben und darf Klangmäßig schon einen raushauen (auch ruhig Bass) Toll wäre eben ein EQ an der Box 😅 Lg",,"170",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","2 months ago","0","Ugyr71slOqE4GvY_W5B4AaABAg",,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","reply",,"svzDCq7dBCw",,"0"
"@DirtyLama","true",,,,,"Ugysfjz56nEwW_1G5R94AaABAg.ACErzD7odU_ACEsG_A1FhR","Non c’est pas en rms mais ça dois faire 80 en rms",,"76",,,,,,,,,,,,"false",,,,,,,,,,"https://youtu.be/WAvZGNzVjU8?si=WmUbLcgbZkXPupXz","3 months ago","0","Ugysfjz56nEwW_1G5R94AaABAg",,,,"TRIBIT StormBox Blast 2 The Speaker that Crushes the JBL Boombox 3 for Half the Price","reply",,"WAvZGNzVjU8",,"0"
"@StusReviewsUK","true",,,,,"Ugy9CZRwNvGQJdOfBPJ4AaABAg.ACH0_6I53GiACK5oWfwZNX","I make quite a lot of comments on that in this episode 👀",,"23",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=b0MCqAWkhnY","3 months ago","0","Ugy9CZRwNvGQJdOfBPJ4AaABAg",,,,"Tribit Stormbox Blast 2 - My New Favourite Boombox?","reply",,"b0MCqAWkhnY",,"1"
"@StusReviewsUK","true",,,,,"UgzBGfEt3_AhTbEwXyN4AaABAg.ACD1ZG7YSIxACDbEPfx8Gr","Thanks Ron! Christmas is coming 🎅🏻",,"23",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=b0MCqAWkhnY","3 months ago","0","UgzBGfEt3_AhTbEwXyN4AaABAg",,,,"Tribit Stormbox Blast 2 - My New Favourite Boombox?","reply",,"b0MCqAWkhnY",,"1"
"@Speakershocker","true",,,,,"UgxV-_L20T3Io7PEmfJ4AaABAg.ABiZryM7RDgABjgUbIn0W7","Bitte hinten anstellen.😉😊👍🏻 Ich habe mich schon mit Earfun auseinander gesetzt. Danke für den Tipp und deinen Eindrücken. Liebe Grüße",,"170",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","0","UgxV-_L20T3Io7PEmfJ4AaABAg",,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","reply",,"svzDCq7dBCw",,"1"
"@Chris-vz8vy","false",,,,,"UgxV-_L20T3Io7PEmfJ4AaABAg.ABiZryM7RDgABji8jvmo4T","Man muss aber dazu erwähnen, dass die EarFun bei maximaler Lautstärke, größtenteils im Boom XXX Mode, manchmal anfängt leicht zu verzerren, der Bass bleibt nahezu sauber aber die Mitten und Höhen fangen an Artefakte zu bilden. 
Aber für den aktuellen Preis ist das meckern auf sehr hohem Niveau. 

Lg",,"170",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","0","UgxV-_L20T3Io7PEmfJ4AaABAg",,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","reply",,"svzDCq7dBCw",,"0"
"@Speakershocker","true",,,,,"UgxV-_L20T3Io7PEmfJ4AaABAg.ABiZryM7RDgABjjCC5cn03","@Chris-vz8vy  ich lass mich jetzt nicht Spoilern. 😉✌🏻",,"170",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","0","UgxV-_L20T3Io7PEmfJ4AaABAg",,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","reply",,"svzDCq7dBCw",,"1"
"@Speakershocker","true",,,,,"UgxwWWDM5hwGdfetUKh4AaABAg.AGDfB5DMpmwAGDfkn7uV1j","Hallo :) danke erstmal. Das ist ein uraltes halbes Selbstbau Projekt. Das ist im Grunde eine Lichtorgel wie man die in den 80er Jahren in Partykellern hatte. Conrad der Elektroladen hatte mal so einen Bausatz  und das ist es im Prinzip.",,"170",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","1 day ago","0","UgxwWWDM5hwGdfetUKh4AaABAg",,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","reply",,"svzDCq7dBCw",,"1"
"@CTXO_DE","false",,,,,"UgxwWWDM5hwGdfetUKh4AaABAg.AGDfB5DMpmwAGDgx6c3RZE","​ @Speakershocker  Vielen Dank für deine Antwort. dann muss ich eventuell mal schauen nach alternativen oder baue mir auch was eigenes:)",,"170",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","1 day ago","0","UgxwWWDM5hwGdfetUKh4AaABAg",,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","reply",,"svzDCq7dBCw",,"0"
"@Speakershocker","true",,,,,"UgxwWWDM5hwGdfetUKh4AaABAg.AGDfB5DMpmwAGDiCAQm38I","@CTXO_DE  mittlerweile gibt es Alternativen die gut geworden sind. Philips Hue fällt mir ein. Wobei das noch nicht so gut ist wie die diese Lichtorgel mit den Licht für Bass, Mittel  und Hochton was man steuern kann. Mir hat damals ein Elektriker geholfen.",,"170",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","1 day ago","0","UgxwWWDM5hwGdfetUKh4AaABAg",,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","reply",,"svzDCq7dBCw",,"1"
"@CTXO_DE","false",,,,,"UgxwWWDM5hwGdfetUKh4AaABAg.AGDfB5DMpmwAGE-AqALiO9","​ @Speakershocker ja mit Hue habe ich auch schon gelesen, aber klar Selbstbau ist immer besser 😂😜, ich schaue mal. Danke für die Hilfe :) 👍🏻👍🏻👍🏻",,"170",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","1 day ago","0","UgxwWWDM5hwGdfetUKh4AaABAg",,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","reply",,"svzDCq7dBCw",,"0"
"@Speakershocker","true",,,,,"UgxwWWDM5hwGdfetUKh4AaABAg.AGDfB5DMpmwAGE-z4c4M71","@CTXO_DE  Hue ist teuer, hab ich selbst die voll, aber teuer. Hab gehört Govee oder wie das heißt, soll auch gut sein, aber günstiger.",,"170",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","1 day ago","0","UgxwWWDM5hwGdfetUKh4AaABAg",,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","reply",,"svzDCq7dBCw",,"1"
"@CTXO_DE","false",,,,,"UgxwWWDM5hwGdfetUKh4AaABAg.AGDfB5DMpmwAGE1CD5MvWE","​ @Speakershocker  danke ich schaue mir dass mal an 👍🏻 :).",,"170",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","1 day ago","0","UgxwWWDM5hwGdfetUKh4AaABAg",,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","reply",,"svzDCq7dBCw",,"0"
"@StusReviewsUK","true",,,,,"UgwAroJJvGwp4HlRe6J4AaABAg.ACCQtECI5b2ACCTfY7CP-K","I know right. Been using them myself for years and they always hit the spot👌",,"23",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=b0MCqAWkhnY","3 months ago","0","UgwAroJJvGwp4HlRe6J4AaABAg",,,,"Tribit Stormbox Blast 2 - My New Favourite Boombox?","reply",,"b0MCqAWkhnY",,"1"
"@StusReviewsUK","true",,,,,"UgwrXR8w7J_i4oonPLx4AaABAg.ACE5flJYtiaACE63rsQRVO","All about that bass",,"23",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=b0MCqAWkhnY","3 months ago","0","UgwrXR8w7J_i4oonPLx4AaABAg",,,,"Tribit Stormbox Blast 2 - My New Favourite Boombox?","reply",,"b0MCqAWkhnY",,"1"
"@mr.pinter1080","false",,,,,"Ugxj0BzM-Cco8d15c6Z4AaABAg","Super test danke für 🙏🏻
Bin aber auch sehr auf deiner meinung von ""Earfun Uboom X"" gespannt! M1M Marc lobt sehr, aber weitestgehend nicht so fachmännisch testet wie du... Ich würde gerne noch für 120€ vorbestellen aber ohne deine Zustimmung auf keinen Fall. Kann man eventuell auch auf ein Test bald freuen? 😄",,"170",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","3",,,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","comment",,"svzDCq7dBCw",,"2"
"@ippahc","false",,,,,"UgyxJABrnZxx7evPJZp4AaABAg","Hast du es eventuell gesagt,, wenn man zwei Koppelt hat nan dann rechts links Stereo?  Danke",,"170",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","1",,,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","comment",,"svzDCq7dBCw",,"1"
"@CANKRAFTWERK","false",,,,,"UgxNrLn6PIS-sGxo-iV4AaABAg","Also die Blootooth Verbindung ist immer noch obwohl das ja ein neuer ist nicht auf dem Niwo wo sie sein könnte. Welcher Lautsprecher macht das besser?",,"170",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","2 months ago","3",,,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","comment",,"svzDCq7dBCw",,"0"
"@МаксимГуна-т4ш","false",,,,,"UgyNygSWrDcMRxYFOgd4AaABAg","Tribit best price",,"170",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","1 month ago","1",,,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","comment",,"svzDCq7dBCw",,"1"
"@Shadow-_-88-f8h","false",,,,,"Ugxlx3OIJUD31kXFT8B4AaABAg","Mich würde ja mal die Soundbar von OXS Interessieren das Model S5 😅",,"170",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","12 days ago","2",,,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","comment",,"svzDCq7dBCw",,"1"
"@leonbosch03","false",,,,,"Ugw_qesiRycgIJ5_hq54AaABAg","Meinst du, du kannst mal bei teufel nach der stereo L2 nachfragen. Zu wlan lautsorechn hast du ja noch nicht so viel gemacht. Und das in kombination mit hifi fänd ich sehr interessant",,"170",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","1",,,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","comment",,"svzDCq7dBCw",,"0"
"@supernic2466","false",,,,,"Ugx8bVYy9TUagz_nup14AaABAg","Добрый день на ваш вкус что взять для природы чтобы слушать на максимальной громкости w-king или Tribit 2 ? У самого трибит 1 но на природе его мало",,"170",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","1",,,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","comment",,"svzDCq7dBCw",,"0"
"@oguzhankosan361","false",,,,,"UgzvRPdy5HW3uc7yzIt4AaABAg","Hey speakershocker kann ich auch bei meiner anlage 7.1.4 nur den center kanal über pre out an eine externe Endstufe anschließen damit er besser läuft geht sowas habe ein denon 4800 und stereo Yamaha Verstärker danke im Voraus",,"170",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","6",,,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","comment",,"svzDCq7dBCw",,"0"
"@hansolo8085","false",,,,,"Ugw9-j9V9-H-n-Ria-t4AaABAg","Hallo Speakershocker welchen Equalizer benutzt du den da .. LG",,"170",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","5",,,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","comment",,"svzDCq7dBCw",,"0"
"@stefandohla1328","false",,,,,"UgyuB91xgFXzcpq7jRt4AaABAg","Hab mal ne kleine Frage an dich und zwar ich will mir für meine Anlage die schon einen aktiven woofer hat diesen verwenden um einen geschlossenen zu bauen der aber 1-2 passive Membran mit drin hat. Der aktuell woofer wie soll ich das jetzt sagen naja war ein offener mit Rohr indem ich einen Verstärker hinter rein hab der woofer war denke ich so viel ich mich noch erinnern kann ein 16,5er denn ich auf 20cm aufgesägt habe und das Rohr um gut die 3 fache verlängert hab das Ding klingt wirklich sehr gut vorallem wenn es extrem tief geht. Aber egal was ich machen will ist ein 38er oder 46er woofer mit 1-2 passive Membranen bauen und noch tiefer zu kommen und um mir die Größe zu sparen für ein Rohr. Was hältst du von so passiven Membranen weil ich bin ehrlich das Geld hab ich nicht um mir so teure Sachen zu kaufen ich versuche aus dem was ich hab das beste zu machen",,"170",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","4",,,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","comment",,"svzDCq7dBCw",,"0"
"@schubertdaniel1768","false",,,,,"UgzCgfiUeW988o4N5NR4AaABAg","Kannst du den mit dem Teufel Cross vergleichen???????🎉 Bitte",,"170",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","2",,,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","comment",,"svzDCq7dBCw",,"0"
